fw_taxon_id	canonical_name	rank	gbif_taxon_id	inat_taxon_id	worms_aphia_id	wikidata_qid	merged_into	created_on
1457	Achirus klunzingeri	species	2408222	93133				2026-09-13
1458	Achirus lineatus	species	2408224	179425				2026-09-13
1459	Achirus mazatlanus	species	2408227	93134				2026-09-13
1460	Achirus mucuri	species	2408220	607837				2026-09-13
1461	Achirus novoae	species	2408221	607838				2026-09-13
1462	Achirus scutum	species	2408211	93135				2026-09-13
1463	Achirus zebrinus	species	2408213	316924				2026-09-13
1464	Achoerodus	genus	2383153	86214				2026-09-13
1465	Achoerodus gouldii	species	2383158	93136				2026-09-13
1466	Achoerodus viridis	species	2383154	93137				2026-09-13
1467	Achondrostoma	genus	2361435	86215				2026-09-13
1468	Achondrostoma arcasii	species	2361439	93138				2026-09-13
1469	Achondrostoma asturicense	species		1545522				2026-09-13
1470	Achondrostoma garzonorum	species		1545521				2026-09-13
1471	Achondrostoma numantinum	species		1545520				2026-09-13
1472	Achondrostoma occidentale	species	2361436	93139				2026-09-13
1473	Achondrostoma oligolepis	species	2361445	93140				2026-09-13
1474	Achondrostoma salmantinum	species	2361438	93141				2026-09-13
1475	Acinocheirodon	genus	2353621	86219				2026-09-13
1476	Acinocheirodon melanogramma	species	2353622	610099				2026-09-13
1477	Acipenser	genus	2340025	49826				2026-09-13
1478	Acipenser desotoi	species		1316440				2026-09-13
1479	Acipenser oxyrinchus	species	4287132	93187				2026-09-13
1480	Acipenser sturio	species	2402203	93193				2026-09-13
1481	Acipenseridae	family	2947	49825				2026-09-13
1482	Acipenseriformes	order	1103	49824				2026-09-13
1483	Acnodon	genus	2353602	86221				2026-09-13
1484	Acnodon normani	species	2353604	347909				2026-09-13
1485	Acnodon oligacanthus	species	2353605	620730				2026-09-13
1486	Acnodon senai	species	2353603	620731				2026-09-13
1487	Acreichthys	genus	2406924	86223				2026-09-13
1488	Acreichthys hajam	species	2406927	93202				2026-09-13
1489	Acreichthys radiatus	species	2406925	196901				2026-09-13
1490	Acreichthys tomentosus	species	2406930	338159				2026-09-13
1491	Acrobrycon	genus	2354173	86224				2026-09-13
1492	Acrobrycon ipanquianus	species	2354174	610100				2026-09-13
1493	Acrobrycon ortii	species	8947046	610101				2026-09-13
1494	Acrobrycon starnesi	species	9366492	610102				2026-09-13
1495	Acrobrycon tarijae	species		1360089				2026-09-13
1496	Acrochordonichthys	genus	2340864	86226				2026-09-13
1497	Acrochordonichthys chamaeleon	species	2340871	93205				2026-09-13
1498	Acrochordonichthys falcifer	species	2340876	607888				2026-09-13
1499	Acrochordonichthys guttatus	species	2340878	607889				2026-09-13
1500	Acrochordonichthys gyrinus	species	2340870	187013				2026-09-13
1501	Acrochordonichthys ischnosoma	species	2340868	607890				2026-09-13
1502	Acrochordonichthys mahakamensis	species	2340877	607891				2026-09-13
1503	Acrochordonichthys pachyderma	species	2340865	607892				2026-09-13
1504	Acrochordonichthys rugosus	species	2340879	607893				2026-09-13
1505	Acrochordonichthys septentrionalis	species	2340867	187014				2026-09-13
1506	Acrochordonichthys strigosus	species	2340891	607894				2026-09-13
1507	Acrolebias	genus		1560760				2026-09-13
1508	Acrolebias carvalhoi	species		1561495				2026-09-13
1509	Acromycter	genus	2403102	86231				2026-09-13
1510	Acromycter alcocki	species	2403108	437664				2026-09-13
1511	Acromycter atlanticus	species	2403103	437665				2026-09-13
1512	Acromycter longipectoralis	species	2403110	437666				2026-09-13
1513	Acromycter nezumi	species	2403104	437667				2026-09-13
1514	Acromycter perturbator	species	2403106	93214				2026-09-13
1515	Acropoma	genus	2381546	86232				2026-09-13
1516	Acropoma arafurense	species		1313890				2026-09-13
1517	Acropoma argentistigma	species	5209529	451876				2026-09-13
1518	Acropoma boholense	species		1315079				2026-09-13
1519	Acropoma hanedai	species	5209530	451878				2026-09-13
1520	Acropoma heemstrai	species	9372165	1314396				2026-09-13
1521	Acropoma japonicum	species	5209531	451879				2026-09-13
1522	Acropoma lecorneti	species	5209527	451881				2026-09-13
1523	Acropoma leobergi	species	10700188	1313994				2026-09-13
1524	Acropoma musorstom	species	11117979	1313325				2026-09-13
1525	Acropoma neglectum	species	9279091	1314395				2026-09-13
1526	Acropoma profundum	species	7766458	451882				2026-09-13
1527	Acropoma splendens	species		1316032				2026-09-13
1528	Acropomatidae	family	8486	85561				2026-09-13
1529	Acropomatiformes	order		1303732				2026-09-13
1530	Acrossocheilus	genus	2366376	86233				2026-09-13
1531	Acrossocheilus beijiangensis	species	2366389	187015				2026-09-13
1532	Acrossocheilus clivosius	species	2366391	445606				2026-09-13
1533	Acrossocheilus dabieensis	species		1693964				2026-09-13
1534	Acrossocheilus fasciatus	species	2366377	612481				2026-09-13
1535	Acrossocheilus furongjiangensis	species		1545269				2026-09-13
1536	Acrossocheilus hemispinus	species	2366383	93384				2026-09-13
1537	Acrossocheilus ikedai	species	2366145	612482				2026-09-13
1538	Acrossocheilus iridescens	species	2366427	93385				2026-09-13
1539	Acrossocheilus jishouensis	species	2366423	612483				2026-09-13
1540	Acrossocheilus kreyenbergii	species	2366395	93386				2026-09-13
1541	Acrossocheilus labiatus	species		1316344				2026-09-13
1542	Acrossocheilus longipinnis	species	2366403	612484				2026-09-13
1543	Acrossocheilus microstoma	species	7193646	187016				2026-09-13
1544	Acrossocheilus multistriatus	species	7562625	612485				2026-09-13
1545	Acrossocheilus paradoxus	species	2366388	128306				2026-09-13
1546	Acrossocheilus parallens	species	2366435	187017				2026-09-13
1547	Acrossocheilus rendahli	species	2366411	187018				2026-09-13
1548	Acrossocheilus spinifer	species	2366399	612486				2026-09-13
1549	Acrossocheilus wenchowensis	species	2366386	612487				2026-09-13
1550	Acroteriobatus	genus	4842851	624029				2026-09-13
1551	Acroteriobatus andysabini	species	11151724	1303368				2026-09-13
1552	Acroteriobatus annulatus	species	8502641	624030				2026-09-13
1553	Acroteriobatus blochii	species	9279426	624031				2026-09-13
1554	Acroteriobatus leucospilus	species	9514198	624032				2026-09-13
1555	Acroteriobatus ocellatus	species	9395186	624033				2026-09-13
1556	Acroteriobatus omanensis	species	8936823	624034				2026-09-13
1557	Acroteriobatus salalah	species	9536191	624035				2026-09-13
1558	Acroteriobatus stehmanni	species	11207295	1303369				2026-09-13
1559	Acroteriobatus variegatus	species	9344331	624036				2026-09-13
1560	Acroteriobatus zanzibarensis	species	9542854	624037				2026-09-13
1561	Aculeola	genus	2421006	86235				2026-09-13
1562	Aculeola nigra	species	2421007	93405				2026-09-13
1563	Acyrtops	genus	2411371	86237				2026-09-13
1564	Acyrtops amplicirrus	species	2411376	93408				2026-09-13
1565	Acyrtops beryllinus	species	2411372	316925				2026-09-13
1566	Acyrtus	genus	2411217	86238				2026-09-13
1567	Acyrtus artius	species	2411218	131508				2026-09-13
1568	Acyrtus arturo	species	12193795	1360012				2026-09-13
1569	Acyrtus lanthanum	species	8769752	614212				2026-09-13
1570	Acyrtus nudus	species		1439778				2026-09-13
1571	Acyrtus pauciradiatus	species	2411227	614213				2026-09-13
1572	Acyrtus rubiginosus	species	2411221	316926				2026-09-13
1573	Acyrtus simon	species		1439689				2026-09-13
1574	Adelosebastes	genus	2335326	86242				2026-09-13
1575	Adelosebastes latens	species	2335327	620512				2026-09-13
1576	Adelotremus	genus	7009614	445607				2026-09-13
1577	Adelotremus deloachi	species	9587099	1015192				2026-09-13
1578	Adelotremus leptus	species	7641378	445608				2026-09-13
1579	Adontosternarchus	genus	2401904	86245				2026-09-13
1580	Adontosternarchus balaenops	species	2401910	608436				2026-09-13
1581	Adontosternarchus clarkae	species	2401907	608437				2026-09-13
1582	Adontosternarchus devenanzii	species	2401906	608438				2026-09-13
1583	Adontosternarchus duartei	species	7351870	608439				2026-09-13
1584	Adontosternarchus nebulosus	species	2401905	608440				2026-09-13
1585	Adontosternarchus sachsi	species	2401908	608441				2026-09-13
1586	Adrianichthyidae	family	7188	69957				2026-09-13
1587	Adrianichthys	genus	2368371	69958				2026-09-13
1588	Adrianichthys kruyti	species	2368372	69952				2026-09-13
1589	Adrianichthys oophorus	species	5961087	93415				2026-09-13
1590	Adrianichthys poptae	species	5961086	93416				2026-09-13
1591	Adrianichthys roseni	species	2368373	416146				2026-09-13
1592	Adventor	genus	2337056	86248				2026-09-13
1593	Adventor elongatus	species	2337057	368878				2026-09-13
1594	Aenigmachanna	genus	9923067	1140240				2026-09-13
1595	Aenigmachanna gollum	species	9994386	1140239				2026-09-13
1596	Aenigmachannidae	family	11169180	1303760				2026-09-13
1597	Aeoliscus	genus	8041936	84536				2026-09-13
1598	Aeoliscus punctulatus	species	2333564	609958				2026-09-13
1599	Aeoliscus strigatus	species	2333562	84532				2026-09-13
1600	Aepysomanthias	genus		1661537				2026-09-13
1601	Aepysomanthias randalli	species		1661575				2026-09-13
1602	Aequidens	genus	5208282	86251				2026-09-13
1603	Aequidens chimantanus	species	5208324	611161				2026-09-13
1604	Aequidens diadema	species	5208313	611162				2026-09-13
1605	Aequidens epae	species	5208294	611163				2026-09-13
1606	Aequidens gerciliae	species	5208307	611164				2026-09-13
1607	Aequidens mauesanus	species	5208309	611166				2026-09-13
1608	Aequidens metae	species	5208319	611167				2026-09-13
1609	Aequidens michaeli	species	5208308	611168				2026-09-13
1610	Aequidens pallidus	species	5208303	611169				2026-09-13
1611	Aequidens paloemeuensis	species	5208300	611170				2026-09-13
1612	Aequidens patricki	species	5208310	611171				2026-09-13
1613	Aequidens pirilampo	species		1561252				2026-09-13
1614	Aequidens plagiozonatus	species	5208293	611172				2026-09-13
1615	Aequidens potaroensis	species	5208315	611173				2026-09-13
1616	Aequidens rondoni	species	5208298	611174				2026-09-13
1617	Aequidens superomaculatum	species	10092114	1314620				2026-09-13
1618	Aequidens tetramerus	species	5208316	611175				2026-09-13
1619	Aequidens tubicen	species	5208302	611176				2026-09-13
1620	Aequidens viridis	species	5208289	611177				2026-09-13
1621	Aesopia	genus	2410247	86254				2026-09-13
1622	Aesopia cornuta	species	2410248	530857				2026-09-13
1623	Aesopichthyidae	family	8463626	1389546				2026-09-13
1624	Aesopichthys	genus	4839320	1389547				2026-09-13
1625	Aetapcus	genus	2337067	86255				2026-09-13
1626	Aetapcus maculatus	species	2337068	530593				2026-09-13
1627	Aethalionopsis	genus		123589				2026-09-13
1628	Aethalionopsis robustus	species		123588				2026-09-13
1629	Aethaloperca	genus	2388084	86256				2026-09-13
1630	Aethaloperca rogaa	species	2388085	93453				2026-09-13
1631	Aetheliparis	genus	8399116	615758				2026-09-13
1632	Aetheliparis rossi	species		1376778				2026-09-13
1633	Aetheliparis taurocanis	species	7623006	615759				2026-09-13
1634	Aethotaxis	genus	2385961	86258				2026-09-13
1635	Aethotaxis mitopteryx	species	5712175	715825				2026-09-13
1636	Aetobatidae	family	9904396	883878				2026-09-13
1637	Aetobatus	genus	2419230	49299				2026-09-13
1638	Aetobatus flagellum	species	2419243	93462				2026-09-13
1639	Aetobatus laticeps	species	10806963	1303461				2026-09-13
1640	Aetobatus narinari	species	2419231	49297				2026-09-13
1641	Aetobatus narutobiei	species	7732823	607458				2026-09-13
1642	Aetobatus ocellatus	species	2419246	121738				2026-09-13
1643	Aetomylaeus	genus	2419251	51492				2026-09-13
1644	Aetomylaeus asperrimus	species	8535521	607459				2026-09-13
1645	Aetomylaeus bovinus	species	8504955	607460				2026-09-13
1646	Aetomylaeus caeruleofasciatus	species	8841264	607461				2026-09-13
1647	Aetomylaeus maculatus	species	2419269	51490				2026-09-13
1648	Aetomylaeus milvus	species	2419264	607462				2026-09-13
1649	Aetomylaeus nichofii	species	2419258	93464				2026-09-13
1650	Aetomylaeus vespertilio	species	2419252	93465				2026-09-13
1651	Aetomylaeus wafickii	species	12191028	1383580				2026-09-13
1652	Afronandus	genus	2399372	86265				2026-09-13
1653	Afronandus sheljuzhkoi	species	2399373	617828				2026-09-13
1654	Afronemacheilus	genus	4574127	86266				2026-09-13
1655	Afronemacheilus abyssinicus	species	5962864	93487				2026-09-13
1656	Afronemacheilus kaffa	species	7361993	617840				2026-09-13
1657	Afurcagobius	genus	2378386	86269				2026-09-13
1658	Afurcagobius suppositus	species	2378387	529948				2026-09-13
1659	Afurcagobius tamarensis	species	2378393	322008				2026-09-13
1660	Agamyxis	genus	2343981	86270				2026-09-13
1661	Agamyxis albomaculatus	species	2343982	613821				2026-09-13
1662	Agamyxis pectinifrons	species	2343984	613822				2026-09-13
1663	Ageneiogarra	genus		1312957				2026-09-13
1664	Ageneiogarra imberba	species		1316095				2026-09-13
1665	Ageneiogarra nujiangensis	species		1314896				2026-09-13
1666	Ageneiogarra theunensis	species		1544488				2026-09-13
1667	Ageneiosus	genus	2341810	86275				2026-09-13
1668	Ageneiosus akamai	species	9415342	1314480				2026-09-13
1669	Ageneiosus apiaka	species	9534980	1314479				2026-09-13
1670	Ageneiosus dentatus	species		1315729				2026-09-13
1671	Ageneiosus inermis	species	2344519	608806				2026-09-13
1672	Ageneiosus intrusus	species	9544030	1314478				2026-09-13
1673	Ageneiosus lineatus	species	9237337	1314477				2026-09-13
1674	Ageneiosus magoi	species	2344547	608807				2026-09-13
1675	Ageneiosus militaris	species	2344552	608808				2026-09-13
1676	Ageneiosus pardalis	species	2344515	52557				2026-09-13
1677	Ageneiosus polystictus	species	2344540	608810				2026-09-13
1678	Ageneiosus ucayalensis	species	2344542	608811				2026-09-13
1679	Ageneiosus uranophthalmus	species	5961337	608812				2026-09-13
1680	Ageneiosus vittatus	species	2344539	608813				2026-09-13
1681	Agoniates	genus	2353869	86277				2026-09-13
1682	Agoniates anchovia	species	2353870	621957				2026-09-13
1683	Agoniates halecinus	species	2353872	621958				2026-09-13
1684	Agonidae	family	8617	85563				2026-09-13
1685	Agonomalus	genus	2337147	86278				2026-09-13
1686	Agonomalus jordani	species	9773678	607867				2026-09-13
1687	Agonomalus proboscidalis	species	2337154	607868				2026-09-13
1688	Agonopsis	genus	2337232	86279				2026-09-13
1689	Agonopsis asperoculis	species	5201650	607869				2026-09-13
1690	Agonopsis chiloensis	species	5201651	607870				2026-09-13
1691	Agonopsis sterletus	species	5201658	316927				2026-09-13
1692	Agonopsis vulsa	species	5201655	180027				2026-09-13
1693	Agonostomus	genus	2400885	86280				2026-09-13
1694	Agonostomus catalai	species	2400886	617566				2026-09-13
1695	Agonostomus telfairii	species	2400903	93536				2026-09-13
1696	Agonus	genus	2337247	86281				2026-09-13
1697	Agonus cataphractus	species	2337248	445609				2026-09-13
1698	Agosia	genus	2359112	86282				2026-09-13
1699	Agosia chrysogaster	species	2359113	93537				2026-09-13
1700	Agrostichthys	genus	2400587	86287				2026-09-13
1701	Agrostichthys parkeri	species	2400588	196744				2026-09-13
1702	Aguarunichthys	genus	2338728	86288				2026-09-13
1703	Aguarunichthys inpai	species	2338731	619176				2026-09-13
1704	Aguarunichthys tocantinsensis	species	2338730	619177				2026-09-13
1705	Aguarunichthys torosus	species	2338729	619178				2026-09-13
1706	Ahlia	genus	2404877	86290				2026-09-13
1707	Ahlia egmontis	species	2404878	127647				2026-09-13
1708	Ahliesaurus	genus	2401043	86291				2026-09-13
1709	Ahliesaurus berryi	species	2401045	316928				2026-09-13
1710	Ahliesaurus brevis	species	2401044	618287				2026-09-13
1711	Aiakas	genus	2380994	86292				2026-09-13
1712	Aiakas kreffti	species	2380996	622065				2026-09-13
1713	Aiakas zinorum	species	2380995	622066				2026-09-13
1714	Aidablennius	genus	2395595	86293				2026-09-13
1715	Aidablennius sphynx	species	2395596	118693				2026-09-13
1716	Ailia	genus	2341610	86294				2026-09-13
1717	Ailia coila	species	2341611	93579				2026-09-13
1718	Ailiichthys	genus	2341633	86295				2026-09-13
1719	Ailiichthys punctata	species	2341634	93580				2026-09-13
1720	Ailiidae	family	11195293	871049				2026-09-13
1721	Aioliops	genus	2385748	86296				2026-09-13
1722	Aioliops brachypterus	species	2385750	93581				2026-09-13
1723	Aioliops megastigma	species	2385753	617342				2026-09-13
1724	Aioliops novaeguineae	species	2385749	530352				2026-09-13
1725	Aioliops tetrophthalmus	species	2385751	530353				2026-09-13
1726	Akarotaxis	genus	2393154	86297				2026-09-13
1727	Akarotaxis gouldae	species		1571852				2026-09-13
